TradeDate,YYYYMM,FactorName,Quantile,TotalReturn
31/01/2010,201001,3mMomentum,2,-0.060480183
31/01/2010,201001,3mMomentum,3,-0.069929004
31/01/2010,201001,3mMomentum,4,-0.081568766
31/01/2010,201001,6mMomentum,1,-0.070671456
31/01/2010,201001,6mMomentum,2,-0.065475862
31/01/2010,201001,6mMomentum,3,-0.075928141
31/01/2010,201001,6mMomentum,4,-0.068489365
31/01/2010,201001,DIV_YLD_HIST,1,-0.065928555
31/01/2010,201001,DIV_YLD_HIST,2,-0.047465382
31/01/2010,201001,DIV_YLD_HIST,3,-0.076962335
31/01/2010,201001,DIV_YLD_HIST,4,-0.079833731
31/01/2010,201001,EPSGrowthNTMA,1,-0.080278315
31/01/2010,201001,EPSGrowthNTMA,2,-0.051563687
31/01/2010,201001,EPSGrowthNTMA,3,-0.072201324
31/01/2010,201001,EPSGrowthNTMA,4,-0.077366492
31/01/2010,201001,ForwardPE,1,-0.093372235
31/01/2010,201001,ForwardPE,2,-0.042236569
31/01/2010,201001,ForwardPE,3,-0.06526921
31/01/2010,201001,ForwardPE,4,-0.086149858
31/01/2010,201001,PriceToBook,1,-0.069848525
31/01/2010,201001,PriceToBook,2,-0.071837069
31/01/2010,201001,PriceToBook,3,-0.065927173
31/01/2010,201001,PriceToBook,4,-0.070569603
31/01/2010,201001,PriceToCashflow,1,-0.0780901
31/01/2010,201001,PriceToCashflow,2,-0.069740495
31/01/2010,201001,PriceToCashflow,3,-0.065091171
31/01/2010,201001,PriceToCashflow,4,-0.074910293
31/01/2010,201001,PriceToNTA,1,-0.065616298
31/01/2010,201001,PriceToNTA,2,-0.08656242
31/01/2010,201001,PriceToNTA,3,-0.069273524
31/01/2010,201001,PriceToNTA,4,-0.065416038
31/01/2010,201001,PriceToRevenue,1,-0.077473562
31/01/2010,201001,PriceToRevenue,2,-0.063006585
31/01/2010,201001,PriceToRevenue,3,-0.073034338
31/01/2010,201001,PriceToRevenue,4,-0.073447553
31/01/2010,201001,ROE,1,-0.071382251
31/01/2010,201001,ROE,2,-0.075495202
31/01/2010,201001,ROE,3,-0.077992578
31/01/2010,201001,ROE,4,-0.052965355
31/01/2010,201001,Size,1,-0.077040286
31/01/2010,201001,Size,2,-0.078379848
31/01/2010,201001,Size,3,-0.067913113
31/01/2010,201001,Size,4,-0.058017776
28/02/2010,201002,12mMomentum,1,-0.011616974
28/02/2010,201002,12mMomentum,2,-0.010748315
28/02/2010,201002,12mMomentum,3,-0.012735707
28/02/2010,201002,12mMomentum,4,-0.019082726
28/02/2010,201002,3mMomentum,1,0.00097439
28/02/2010,201002,3mMomentum,2,-0.002558025
28/02/2010,201002,3mMomentum,3,0.00685021
28/02/2010,201002,3mMomentum,4,-0.060136062
28/02/2010,201002,6mMomentum,1,-0.005120214
28/02/2010,201002,6mMomentum,2,0.013097133
28/02/2010,201002,6mMomentum,3,-0.018345879
28/02/2010,201002,6mMomentum,4,-0.046691561
28/02/2010,201002,DIV_YLD_HIST,1,0.005691719
28/02/2010,201002,DIV_YLD_HIST,2,0.005282197
28/02/2010,201002,DIV_YLD_HIST,3,0.021550305
28/02/2010,201002,DIV_YLD_HIST,4,-0.015849892
28/02/2010,201002,EPSGrowthNTMA,1,0.002727063
28/02/2010,201002,EPSGrowthNTMA,2,-0.009456508
28/02/2010,201002,EPSGrowthNTMA,3,0.009558477
28/02/2010,201002,EPSGrowthNTMA,4,-0.016586488
28/02/2010,201002,ForwardPE,1,-0.029383319
28/02/2010,201002,ForwardPE,2,-0.011039723
28/02/2010,201002,ForwardPE,3,0.015202617
28/02/2010,201002,ForwardPE,4,0.023289038
28/02/2010,201002,PriceToBook,1,-0.014910333
28/02/2010,201002,PriceToBook,2,-0.023940246
28/02/2010,201002,PriceToBook,3,-0.011102215
28/02/2010,201002,PriceToBook,4,-0.006199593
28/02/2010,201002,PriceToCashflow,1,-0.022362794
28/02/2010,201002,PriceToCashflow,2,0.008845918
28/02/2010,201002,PriceToCashflow,3,0.005677331
28/02/2010,201002,PriceToCashflow,4,-0.007648632
28/02/2010,201002,PriceToNTA,1,-0.017448463
28/02/2010,201002,PriceToNTA,2,-0.034269654
28/02/2010,201002,PriceToNTA,3,-0.005318642
28/02/2010,201002,PriceToNTA,4,-0.007074244
28/02/2010,201002,PriceToRevenue,1,-0.002328795
28/02/2010,201002,PriceToRevenue,2,-0.011872832
28/02/2010,201002,PriceToRevenue,3,-0.003433591
28/02/2010,201002,PriceToRevenue,4,-0.004380941
28/02/2010,201002,ROE,1,0.012206641
28/02/2010,201002,ROE,2,0.000384065
28/02/2010,201002,ROE,3,-0.026987041
28/02/2010,201002,ROE,4,-0.041685639
28/02/2010,201002,Size,1,-0.066810755
28/02/2010,201002,Size,2,1.66E-05
28/02/2010,201002,Size,3,0.011323888
28/02/2010,201002,Size,4,-0.00018558
31/03/2010,201003,12mMomentum,1,0.073927532
31/03/2010,201003,12mMomentum,2,0.058243304
31/03/2010,201003,12mMomentum,3,0.050991939
31/03/2010,201003,12mMomentum,4,0.053030777
31/03/2010,201003,3mMomentum,1,0.057048159
31/03/2010,201003,3mMomentum,2,0.050813202
31/03/2010,201003,3mMomentum,3,0.038920519
31/03/2010,201003,3mMomentum,4,0.093825458
31/03/2010,201003,6mMomentum,1,0.050714165
31/03/2010,201003,6mMomentum,2,0.05756705
31/03/2010,201003,6mMomentum,3,0.048764075
31/03/2010,201003,6mMomentum,4,0.083705405
31/03/2010,201003,DIV_YLD_HIST,1,0.000306466
31/03/2010,201003,DIV_YLD_HIST,2,0.038183506
31/03/2010,201003,DIV_YLD_HIST,3,0.050703279
31/03/2010,201003,DIV_YLD_HIST,4,0.093106388
31/03/2010,201003,EPSGrowthNTMA,1,0.074548733
31/03/2010,201003,EPSGrowthNTMA,2,0.045473239
31/03/2010,201003,EPSGrowthNTMA,3,0.03662626
31/03/2010,201003,EPSGrowthNTMA,4,0.064005249
31/03/2010,201003,ForwardPE,1,0.024561014
31/03/2010,201003,ForwardPE,2,0.056448903
31/03/2010,201003,ForwardPE,3,0.064100464
31/03/2010,201003,ForwardPE,4,0.053926868
31/03/2010,201003,PriceToBook,1,0.01792993
31/03/2010,201003,PriceToBook,2,0.056854547
31/03/2010,201003,PriceToBook,3,0.075686321
31/03/2010,201003,PriceToBook,4,0.095475024
31/03/2010,201003,PriceToCashflow,1,0.002501185
31/03/2010,201003,PriceToCashflow,2,0.07901024
31/03/2010,201003,PriceToCashflow,3,0.057000624
31/03/2010,201003,PriceToCashflow,4,0.083923658
31/03/2010,201003,PriceToNTA,1,0.049708929
31/03/2010,201003,PriceToNTA,2,0.079336167
31/03/2010,201003,PriceToNTA,3,0.091952085
31/03/2010,201003,PriceToNTA,4,0.058266715
31/03/2010,201003,PriceToRevenue,1,0.016738998
31/03/2010,201003,PriceToRevenue,2,0.069231299
31/03/2010,201003,PriceToRevenue,3,0.066140654
31/03/2010,201003,PriceToRevenue,4,0.073852166
31/03/2010,201003,ROE,1,0.053030503
31/03/2010,201003,ROE,2,0.054271587
31/03/2010,201003,ROE,3,0.09376565
31/03/2010,201003,ROE,4,0.04326829
31/03/2010,201003,Size,1,0.059256275
31/03/2010,201003,Size,2,0.071536595
31/03/2010,201003,Size,3,0.059907725
31/03/2010,201003,Size,4,0.051193828
30/04/2010,201004,12mMomentum,1,-0.004795118
30/04/2010,201004,12mMomentum,2,0.004427117
30/04/2010,201004,12mMomentum,3,0.006736223
30/04/2010,201004,12mMomentum,4,-0.004276714
30/04/2010,201004,3mMomentum,1,-0.007569813
30/04/2010,201004,3mMomentum,2,0.005190297
30/04/2010,201004,3mMomentum,3,0.004215697
30/04/2010,201004,3mMomentum,4,0.001010485
30/04/2010,201004,6mMomentum,1,-0.002986472
30/04/2010,201004,6mMomentum,2,0.000228591
30/04/2010,201004,6mMomentum,3,0.015839026
30/04/2010,201004,6mMomentum,4,-0.013204676
30/04/2010,201004,DIV_YLD_HIST,1,0.012754507
30/04/2010,201004,DIV_YLD_HIST,2,0.010908507
30/04/2010,201004,DIV_YLD_HIST,3,-0.011383181
30/04/2010,201004,DIV_YLD_HIST,4,0.008173743
30/04/2010,201004,EPSGrowthNTMA,1,-0.017105987
30/04/2010,201004,EPSGrowthNTMA,2,0.012455423
30/04/2010,201004,EPSGrowthNTMA,3,0.004965758
30/04/2010,201004,EPSGrowthNTMA,4,0.00781711
30/04/2010,201004,ForwardPE,1,0.007113336
30/04/2010,201004,ForwardPE,2,0.00691973
30/04/2010,201004,ForwardPE,3,-0.001318891
30/04/2010,201004,ForwardPE,4,0.00507842
30/04/2010,201004,PriceToBook,1,0.008754892
30/04/2010,201004,PriceToBook,2,0.002189793
30/04/2010,201004,PriceToBook,3,0.006225209
30/04/2010,201004,PriceToBook,4,-0.016823047
30/04/2010,201004,PriceToCashflow,1,0.010848289
30/04/2010,201004,PriceToCashflow,2,0.00299074
30/04/2010,201004,PriceToCashflow,3,0.006825508
30/04/2010,201004,PriceToCashflow,4,-0.000666554
30/04/2010,201004,PriceToNTA,1,0.026774346
30/04/2010,201004,PriceToNTA,2,0.006456288
30/04/2010,201004,PriceToNTA,3,-0.01311329
30/04/2010,201004,PriceToNTA,4,-0.005736161
30/04/2010,201004,PriceToRevenue,1,-0.020944199
30/04/2010,201004,PriceToRevenue,2,0.02440279
30/04/2010,201004,PriceToRevenue,3,0.011047301
30/04/2010,201004,PriceToRevenue,4,0.010268388
30/04/2010,201004,ROE,1,-0.000398899
30/04/2010,201004,ROE,2,-0.008575371
30/04/2010,201004,ROE,3,-0.000601096
30/04/2010,201004,ROE,4,0.008331983
30/04/2010,201004,Size,1,0.014587535
30/04/2010,201004,Size,2,0.012805538
30/04/2010,201004,Size,3,-0.013571663
30/04/2010,201004,Size,4,-0.003645646
31/05/2010,201005,12mMomentum,1,-0.107264627
31/05/2010,201005,12mMomentum,2,-0.08562694
31/05/2010,201005,12mMomentum,3,-0.069029397
31/05/2010,201005,12mMomentum,4,-0.092261439
31/05/2010,201005,3mMomentum,1,-0.073397725
31/05/2010,201005,3mMomentum,2,-0.069595522
31/05/2010,201005,3mMomentum,3,-0.094357206
31/05/2010,201005,3mMomentum,4,-0.114141671
31/05/2010,201005,6mMomentum,1,-0.070612003
31/05/2010,201005,6mMomentum,2,-0.092319486
31/05/2010,201005,6mMomentum,3,-0.078411991
31/05/2010,201005,6mMomentum,4,-0.108050028
31/05/2010,201005,DIV_YLD_HIST,1,-0.062044516
31/05/2010,201005,DIV_YLD_HIST,2,-0.077652075
31/05/2010,201005,DIV_YLD_HIST,3,-0.08174963
31/05/2010,201005,DIV_YLD_HIST,4,-0.104345429
31/05/2010,201005,EPSGrowthNTMA,1,-0.10249369
31/05/2010,201005,EPSGrowthNTMA,2,-0.073946012
31/05/2010,201005,EPSGrowthNTMA,3,-0.058954109
31/05/2010,201005,EPSGrowthNTMA,4,-0.111038699
31/05/2010,201005,ForwardPE,1,-0.110391998
31/05/2010,201005,ForwardPE,2,-0.077419958
31/05/2010,201005,ForwardPE,3,-0.077234354
31/05/2010,201005,ForwardPE,4,-0.068212861
31/05/2010,201005,PriceToBook,1,-0.110367471
31/05/2010,201005,PriceToBook,2,-0.076066473
31/05/2010,201005,PriceToBook,3,-0.076328569
31/05/2010,201005,PriceToBook,4,-0.085727421
31/05/2010,201005,PriceToCashflow,1,-0.118741596
31/05/2010,201005,PriceToCashflow,2,-0.060111507
31/05/2010,201005,PriceToCashflow,3,-0.070431441
31/05/2010,201005,PriceToCashflow,4,-0.06634345
31/05/2010,201005,PriceToNTA,1,-0.088797586
31/05/2010,201005,PriceToNTA,2,-0.093339086
31/05/2010,201005,PriceToNTA,3,-0.088765246
31/05/2010,201005,PriceToNTA,4,-0.066024278
31/05/2010,201005,PriceToRevenue,1,-0.102301317
31/05/2010,201005,PriceToRevenue,2,-0.097513347
31/05/2010,201005,PriceToRevenue,3,-0.065703986
31/05/2010,201005,PriceToRevenue,4,-0.070051235
31/05/2010,201005,ROE,1,-0.089598171
31/05/2010,201005,ROE,2,-0.076333343
31/05/2010,201005,ROE,3,-0.086007247
31/05/2010,201005,ROE,4,-0.096065583
31/05/2010,201005,Size,1,-0.105553198
31/05/2010,201005,Size,2,-0.100344774
31/05/2010,201005,Size,3,-0.074426398
31/05/2010,201005,Size,4,-0.071167754
30/06/2010,201006,12mMomentum,1,-0.031875449
30/06/2010,201006,12mMomentum,2,-0.022823492
30/06/2010,201006,12mMomentum,3,-0.027112201
30/06/2010,201006,12mMomentum,4,-0.095976776
30/06/2010,201006,3mMomentum,1,-0.029653641
30/06/2010,201006,3mMomentum,2,-0.024452177
30/06/2010,201006,3mMomentum,3,-0.036475411
30/06/2010,201006,3mMomentum,4,-0.082098513
30/06/2010,201006,6mMomentum,1,-0.027255366
30/06/2010,201006,6mMomentum,2,-0.031554647
30/06/2010,201006,6mMomentum,3,-0.023366249
30/06/2010,201006,6mMomentum,4,-0.093868886
30/06/2010,201006,DIV_YLD_HIST,1,-0.022112019
30/06/2010,201006,DIV_YLD_HIST,2,-0.048035731
30/06/2010,201006,DIV_YLD_HIST,3,-0.015534618
30/06/2010,201006,DIV_YLD_HIST,4,-0.066545343
30/06/2010,201006,EPSGrowthNTMA,1,-0.033350298
30/06/2010,201006,EPSGrowthNTMA,2,-0.025644247
30/06/2010,201006,EPSGrowthNTMA,3,-0.030106482
30/06/2010,201006,EPSGrowthNTMA,4,-0.084146244
30/06/2010,201006,ForwardPE,1,-0.046328427
30/06/2010,201006,ForwardPE,2,-0.027751341
30/06/2010,201006,ForwardPE,3,-0.020139694
30/06/2010,201006,ForwardPE,4,-0.041952816
30/06/2010,201006,PriceToBook,1,-0.065440278
30/06/2010,201006,PriceToBook,2,-0.070536688
30/06/2010,201006,PriceToBook,3,-0.018827248
30/06/2010,201006,PriceToBook,4,-0.014064761
30/06/2010,201006,PriceToCashflow,1,-0.054513702
30/06/2010,201006,PriceToCashflow,2,-0.043327474
30/06/2010,201006,PriceToCashflow,3,-0.022420648
30/06/2010,201006,PriceToCashflow,4,-0.011236383
30/06/2010,201006,PriceToNTA,1,-0.064147123
30/06/2010,201006,PriceToNTA,2,-0.044932317
30/06/2010,201006,PriceToNTA,3,-0.036450699
30/06/2010,201006,PriceToNTA,4,-0.011829066
30/06/2010,201006,PriceToRevenue,1,-0.087169026
30/06/2010,201006,PriceToRevenue,2,-0.040650342
30/06/2010,201006,PriceToRevenue,3,-0.013416517
30/06/2010,201006,PriceToRevenue,4,-0.028198563
30/06/2010,201006,ROE,1,-0.015160664
30/06/2010,201006,ROE,2,-0.049686764
30/06/2010,201006,ROE,3,-0.03182127
30/06/2010,201006,ROE,4,-0.073249648
30/06/2010,201006,Size,1,-0.082083853
30/06/2010,201006,Size,2,-0.031671013
30/06/2010,201006,Size,3,-0.027858766
30/06/2010,201006,Size,4,-0.034941355
31/07/2010,201007,12mMomentum,1,0.050602098
31/07/2010,201007,12mMomentum,2,0.031575562
31/07/2010,201007,12mMomentum,3,0.051804194
31/07/2010,201007,12mMomentum,4,0.116300003
31/07/2010,201007,3mMomentum,1,0.03168318
31/07/2010,201007,3mMomentum,2,0.04652108
31/07/2010,201007,3mMomentum,3,0.031074135
31/07/2010,201007,3mMomentum,4,0.142110532
31/07/2010,201007,6mMomentum,1,0.02770184
31/07/2010,201007,6mMomentum,2,0.045002111
31/07/2010,201007,6mMomentum,3,0.050854909
31/07/2010,201007,6mMomentum,4,0.126001311
31/07/2010,201007,DIV_YLD_HIST,1,0.04774986
31/07/2010,201007,DIV_YLD_HIST,2,0.026900384
31/07/2010,201007,DIV_YLD_HIST,3,0.02275174
31/07/2010,201007,DIV_YLD_HIST,4,0.051464077
31/07/2010,201007,EPSGrowthNTMA,1,0.072372216
31/07/2010,201007,EPSGrowthNTMA,2,0.039403727
31/07/2010,201007,EPSGrowthNTMA,3,0.031430286
31/07/2010,201007,EPSGrowthNTMA,4,0.043282431
31/07/2010,201007,ForwardPE,1,0.075988762
31/07/2010,201007,ForwardPE,2,0.056997511
31/07/2010,201007,ForwardPE,3,0.009561397
31/07/2010,201007,ForwardPE,4,0.019089811
31/07/2010,201007,PriceToBook,1,0.084584666
31/07/2010,201007,PriceToBook,2,0.057973411
31/07/2010,201007,PriceToBook,3,0.066616317
31/07/2010,201007,PriceToBook,4,0.036210808
31/07/2010,201007,PriceToCashflow,1,0.068786943
31/07/2010,201007,PriceToCashflow,2,0.04022872
31/07/2010,201007,PriceToCashflow,3,0.04081806
31/07/2010,201007,PriceToCashflow,4,0.036315186
31/07/2010,201007,PriceToNTA,1,0.103714113
31/07/2010,201007,PriceToNTA,2,0.039795585
31/07/2010,201007,PriceToNTA,3,0.078973412
31/07/2010,201007,PriceToNTA,4,0.03535146
31/07/2010,201007,PriceToRevenue,1,0.074554684
31/07/2010,201007,PriceToRevenue,2,0.046518355
31/07/2010,201007,PriceToRevenue,3,0.030796482
31/07/2010,201007,PriceToRevenue,4,0.057389213
31/07/2010,201007,ROE,1,0.031709646
31/07/2010,201007,ROE,2,0.060659084
31/07/2010,201007,ROE,3,0.043626158
31/07/2010,201007,ROE,4,0.111085257
31/07/2010,201007,Size,1,0.137130136
31/07/2010,201007,Size,2,0.040020917
31/07/2010,201007,Size,3,0.038315483
31/07/2010,201007,Size,4,0.03592239
31/08/2010,201008,12mMomentum,1,0.030106165
31/08/2010,201008,12mMomentum,2,0.003967002
31/08/2010,201008,12mMomentum,3,0.014119608
31/08/2010,201008,12mMomentum,4,-0.016802517
31/08/2010,201008,3mMomentum,1,0.040268924
31/08/2010,201008,3mMomentum,2,0.011615531
31/08/2010,201008,3mMomentum,3,-0.015824257
31/08/2010,201008,3mMomentum,4,-0.003227199
31/08/2010,201008,6mMomentum,1,0.040481031
31/08/2010,201008,6mMomentum,2,-0.010415826
31/08/2010,201008,6mMomentum,3,0.017141736
31/08/2010,201008,6mMomentum,4,-0.014079087
31/08/2010,201008,DIV_YLD_HIST,1,0.000682555
31/08/2010,201008,DIV_YLD_HIST,2,0.016364736
31/08/2010,201008,DIV_YLD_HIST,3,0.007976101
31/08/2010,201008,DIV_YLD_HIST,4,0.008550051
31/08/2010,201008,EPSGrowthNTMA,1,-0.000114489
31/08/2010,201008,EPSGrowthNTMA,2,0.026001042
31/08/2010,201008,EPSGrowthNTMA,3,0.001903662
31/08/2010,201008,EPSGrowthNTMA,4,0.002171951
31/08/2010,201008,ForwardPE,1,0.010915339
31/08/2010,201008,ForwardPE,2,-0.001535289
31/08/2010,201008,ForwardPE,3,0.004006547
31/08/2010,201008,ForwardPE,4,0.012476627
31/08/2010,201008,PriceToBook,1,0.0032977
31/08/2010,201008,PriceToBook,2,0.012822303
31/08/2010,201008,PriceToBook,3,0.002560818
31/08/2010,201008,PriceToBook,4,0.014638978
31/08/2010,201008,PriceToCashflow,1,-0.009894569
31/08/2010,201008,PriceToCashflow,2,0.01257547
31/08/2010,201008,PriceToCashflow,3,0.009851157
31/08/2010,201008,PriceToCashflow,4,0.002173672
31/08/2010,201008,PriceToNTA,1,0.019916757
31/08/2010,201008,PriceToNTA,2,0.015101086
31/08/2010,201008,PriceToNTA,3,0.009993567
31/08/2010,201008,PriceToNTA,4,0.023082215
31/08/2010,201008,PriceToRevenue,1,0.004608424
31/08/2010,201008,PriceToRevenue,2,-0.006254759
31/08/2010,201008,PriceToRevenue,3,0.010791821
31/08/2010,201008,PriceToRevenue,4,0.019316957
31/08/2010,201008,ROE,1,0.002570708
31/08/2010,201008,ROE,2,-0.000258189
31/08/2010,201008,ROE,3,0.004050529
31/08/2010,201008,ROE,4,0.027124789
31/08/2010,201008,Size,1,0.002902136
31/08/2010,201008,Size,2,-0.000542995
31/08/2010,201008,Size,3,0.023699421
31/08/2010,201008,Size,4,0.00829172
30/09/2010,201009,12mMomentum,1,0.110600315
30/09/2010,201009,12mMomentum,2,0.05657035
30/09/2010,201009,12mMomentum,3,0.082984636
30/09/2010,201009,12mMomentum,4,0.076211082
30/09/2010,201009,3mMomentum,1,0.121762208
30/09/2010,201009,3mMomentum,2,0.065678897
30/09/2010,201009,3mMomentum,3,0.072299873
30/09/2010,201009,3mMomentum,4,0.063141159
30/09/2010,201009,6mMomentum,1,0.125746306
30/09/2010,201009,6mMomentum,2,0.045456504
30/09/2010,201009,6mMomentum,3,0.080018116
30/09/2010,201009,6mMomentum,4,0.071661211
30/09/2010,201009,DIV_YLD_HIST,1,0.055197889
30/09/2010,201009,DIV_YLD_HIST,2,0.070887719
30/09/2010,201009,DIV_YLD_HIST,3,0.057114602
30/09/2010,201009,DIV_YLD_HIST,4,0.056879389
30/09/2010,201009,EPSGrowthNTMA,1,0.083520134
30/09/2010,201009,EPSGrowthNTMA,2,0.06726352
30/09/2010,201009,EPSGrowthNTMA,3,0.057824118
30/09/2010,201009,EPSGrowthNTMA,4,0.071742234
30/09/2010,201009,ForwardPE,1,0.121207551
30/09/2010,201009,ForwardPE,2,0.067231002
30/09/2010,201009,ForwardPE,3,0.066261634
30/09/2010,201009,ForwardPE,4,0.032901351
30/09/2010,201009,PriceToBook,1,0.047575882
30/09/2010,201009,PriceToBook,2,0.084395969
30/09/2010,201009,PriceToBook,3,0.098119512
30/09/2010,201009,PriceToBook,4,0.097590447
30/09/2010,201009,PriceToCashflow,1,0.108833354
30/09/2010,201009,PriceToCashflow,2,0.069285777
30/09/2010,201009,PriceToCashflow,3,0.046208675
30/09/2010,201009,PriceToCashflow,4,0.065344179
30/09/2010,201009,PriceToNTA,1,0.065350441
30/09/2010,201009,PriceToNTA,2,0.088311979
30/09/2010,201009,PriceToNTA,3,0.115644113
30/09/2010,201009,PriceToNTA,4,0.080213836
30/09/2010,201009,PriceToRevenue,1,0.062990654
30/09/2010,201009,PriceToRevenue,2,0.070597472
30/09/2010,201009,PriceToRevenue,3,0.079215566
30/09/2010,201009,PriceToRevenue,4,0.066655395
30/09/2010,201009,ROE,1,0.07209058
30/09/2010,201009,ROE,2,0.07769562
30/09/2010,201009,ROE,3,0.078545005
30/09/2010,201009,ROE,4,0.097460979
30/09/2010,201009,Size,1,0.102849938
30/09/2010,201009,Size,2,0.120620888
30/09/2010,201009,Size,3,0.062066541
30/09/2010,201009,Size,4,0.041671799
31/10/2010,201010,12mMomentum,1,0.040189005
31/10/2010,201010,12mMomentum,2,0.023434664
31/10/2010,201010,12mMomentum,3,0.023929547
31/10/2010,201010,12mMomentum,4,0.016313249
31/10/2010,201010,3mMomentum,1,0.038283305
31/10/2010,201010,3mMomentum,2,0.029083793
31/10/2010,201010,3mMomentum,3,0.011422118
31/10/2010,201010,3mMomentum,4,0.019628561
31/10/2010,201010,6mMomentum,1,0.033228942
31/10/2010,201010,6mMomentum,2,0.032430324
31/10/2010,201010,6mMomentum,3,0.013199603
31/10/2010,201010,6mMomentum,4,0.019627211
31/10/2010,201010,DIV_YLD_HIST,1,0.01504607
31/10/2010,201010,DIV_YLD_HIST,2,0.003431807
31/10/2010,201010,DIV_YLD_HIST,3,-0.000395344
31/10/2010,201010,DIV_YLD_HIST,4,0.029317
31/10/2010,201010,EPSGrowthNTMA,1,0.035895165
31/10/2010,201010,EPSGrowthNTMA,2,0.005417342
31/10/2010,201010,EPSGrowthNTMA,3,0.021434136
31/10/2010,201010,EPSGrowthNTMA,4,0.035802125
31/10/2010,201010,ForwardPE,1,0.04376625
31/10/2010,201010,ForwardPE,2,0.002019228
31/10/2010,201010,ForwardPE,3,0.012493858
31/10/2010,201010,ForwardPE,4,0.019386403
31/10/2010,201010,PriceToBook,1,0.017673149
31/10/2010,201010,PriceToBook,2,0.006905973
31/10/2010,201010,PriceToBook,3,0.033769017
31/10/2010,201010,PriceToBook,4,0.044028422
31/10/2010,201010,PriceToCashflow,1,0.016026363
31/10/2010,201010,PriceToCashflow,2,0.031130696
31/10/2010,201010,PriceToCashflow,3,0.021509962
31/10/2010,201010,PriceToCashflow,4,0.020551584
31/10/2010,201010,PriceToNTA,1,0.030837162
31/10/2010,201010,PriceToNTA,2,0.01865258
31/10/2010,201010,PriceToNTA,3,0.033717229
31/10/2010,201010,PriceToNTA,4,0.027095217
31/10/2010,201010,PriceToRevenue,1,0.004036173
31/10/2010,201010,PriceToRevenue,2,0.011932927
31/10/2010,201010,PriceToRevenue,3,0.029286058
31/10/2010,201010,PriceToRevenue,4,0.032937776
31/10/2010,201010,ROE,1,0.030080489
31/10/2010,201010,ROE,2,0.012725323
31/10/2010,201010,ROE,3,0.024432092
31/10/2010,201010,ROE,4,0.035138658
31/10/2010,201010,Size,1,0.026153954
31/10/2010,201010,Size,2,0.032389951
31/10/2010,201010,Size,3,0.027140252
31/10/2010,201010,Size,4,0.011601006
30/11/2010,201011,12mMomentum,1,0.045935666
30/11/2010,201011,12mMomentum,2,-0.003003862
30/11/2010,201011,12mMomentum,3,-0.005694064
30/11/2010,201011,12mMomentum,4,-0.011709099
30/11/2010,201011,3mMomentum,1,0.042549319
30/11/2010,201011,3mMomentum,2,0.002017787
30/11/2010,201011,3mMomentum,3,-5.28E-05
30/11/2010,201011,3mMomentum,4,-0.017795647
30/11/2010,201011,6mMomentum,1,0.048126423
30/11/2010,201011,6mMomentum,2,-0.000778521
30/11/2010,201011,6mMomentum,3,-0.010674605
30/11/2010,201011,6mMomentum,4,-0.009653177
30/11/2010,201011,DIV_YLD_HIST,1,-0.031219928
30/11/2010,201011,DIV_YLD_HIST,2,-0.008236762
30/11/2010,201011,DIV_YLD_HIST,3,-0.010036389
30/11/2010,201011,DIV_YLD_HIST,4,0.004806166
30/11/2010,201011,EPSGrowthNTMA,1,0.004584608
30/11/2010,201011,EPSGrowthNTMA,2,-0.016863358
30/11/2010,201011,EPSGrowthNTMA,3,-0.012991057
30/11/2010,201011,EPSGrowthNTMA,4,0.008887166
30/11/2010,201011,ForwardPE,1,-0.006604108
30/11/2010,201011,ForwardPE,2,1.88E-05
30/11/2010,201011,ForwardPE,3,-0.027164865
30/11/2010,201011,ForwardPE,4,0.014120595
30/11/2010,201011,PriceToBook,1,-0.008730362
30/11/2010,201011,PriceToBook,2,0.001308815
30/11/2010,201011,PriceToBook,3,-0.007068669
30/11/2010,201011,PriceToBook,4,0.041619597
30/11/2010,201011,PriceToCashflow,1,-0.021697119
30/11/2010,201011,PriceToCashflow,2,-0.006901646
30/11/2010,201011,PriceToCashflow,3,-0.024494522
30/11/2010,201011,PriceToCashflow,4,0.023747803
30/11/2010,201011,PriceToNTA,1,0.011939981
30/11/2010,201011,PriceToNTA,2,-0.000958386
30/11/2010,201011,PriceToNTA,3,0.006845576
30/11/2010,201011,PriceToNTA,4,0.029345974
30/11/2010,201011,PriceToRevenue,1,-0.014672831
30/11/2010,201011,PriceToRevenue,2,-0.023666993
30/11/2010,201011,PriceToRevenue,3,-0.004961112
30/11/2010,201011,PriceToRevenue,4,0.028194782
30/11/2010,201011,ROE,1,-0.003107199
30/11/2010,201011,ROE,2,-0.009395534
30/11/2010,201011,ROE,3,-0.006016752
30/11/2010,201011,ROE,4,0.045704827
30/11/2010,201011,Size,1,0.002861001
30/11/2010,201011,Size,2,0.026832142
30/11/2010,201011,Size,3,-0.001034771
30/11/2010,201011,Size,4,-0.001738709
31/12/2010,201012,12mMomentum,1,0.10980424
31/12/2010,201012,12mMomentum,2,0.013143418
31/12/2010,201012,12mMomentum,3,0.042107036
31/12/2010,201012,12mMomentum,4,0.04489505
31/12/2010,201012,3mMomentum,1,0.097906886
31/12/2010,201012,3mMomentum,2,0.046992244
31/12/2010,201012,3mMomentum,3,0.030110121
31/12/2010,201012,3mMomentum,4,0.032276359
31/12/2010,201012,6mMomentum,1,0.095380784
31/12/2010,201012,6mMomentum,2,0.038233616
31/12/2010,201012,6mMomentum,3,0.015787428
31/12/2010,201012,6mMomentum,4,0.058777759
