,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield
,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure
30/7/04,-0.043160104,-0.004162432,0.049176821,0.080090075,0.003731938,-0.017204407,-0.032943222,-0.05280377,0.076603234,-0.039879505,-0.074925007,-0.067082025,-0.012524779,-0.033660234,0.042934607,2.79131E-05,0.008929071,28.36,20.34,,16.94,20.93,19.68,21.4,21.5,,38.38,15.49,23.69,20.86,21.09,18.53,,,0.003539,0.021077,0.02132,0.01781,0.011415,0.01427,0.006072,0.002294,0.00202,-0.004509,0.012355,0.013056,0.019503,0.002643,0.022797,,
31/8/04,0.018823873,0.014630844,0.022235344,0.060700148,0.004427194,-0.008448749,0.004847422,-0.00106705,-0.001054901,-0.00822435,0.075219903,0.074197106,0.016494131,0.004028468,-0.022868672,0.072581579,0.024153475,28.49,20.57,,17.67,21.16,19.57,21.34,21.46,,37.74,16.65,25.52,20.99,21.06,17.94,,,0.00242,0.021218,0.019667,0.018617,0.009788,0.012913,0.004871,0.001238,0.006243,-0.005844,0.008987,0.013728,0.017869,0.001502,0.02482,,
30/9/04,0.0048802,0.040847914,0.033552978,0.091022765,0.071272424,0.018267352,0.019204563,0.03633502,0.074114806,-0.018117862,0.035183073,-0.000896413,0.025782856,0.01076646,0.035293812,-0.006615297,0.034561646,28.39,21.53,,19.43,22.48,19.92,21.53,21.93,,37.12,17,24.99,21.43,21.19,18.52,,,0.002025,0.019748,0.018359,0.01545,0.008628,0.0107,0.003558,8.5E-05,0.003458,-0.00615,0.006881,0.012625,0.015954,0.000214,0.023025,,
29/10/04,0.025183095,0.027806278,0.06676944,0.019054164,-0.026796218,0.011584394,0.024320684,0.031377289,0.022678662,-0.012320698,-0.008495803,-0.019440435,0.011538073,0.015165426,-0.015030374,0.049002921,0.029811907,28.11,21.77,,19.51,21.86,20.33,21.73,22.22,,36.62,16.59,24.27,21.66,21.35,17.99,,,-7.9E-05,0.016574,0.014989,0.026107,0.00738,0.008273,0.001466,-0.002377,0.001115,-0.008009,0.005145,0.01128,0.013774,-0.001797,0.023096,,
30/11/04,0.062109555,0.047138522,0.026349137,0.098797757,0.094848226,0.027630585,0.051667615,0.0744682,0.095945731,0.014495234,0.036093703,0.025927331,0.020347774,0.039660017,0.063787434,0.036474272,0.067643531,28.65,22.55,,20.44,23.91,20.79,22.32,23.46,,36.72,17.2,25.34,22.33,22.05,19.08,,,-0.003647,0.014566,0.010718,0.013026,0.001737,0.004778,-0.000587,-0.006312,-0.003782,-0.011495,0.001007,0.007037,0.010654,-0.002472,0.01982,,
31/12/04,0.045241607,0.031864837,-0.002503035,0.091746697,-0.018401571,0.019337903,0.037764797,0.040391328,0.047372283,0.046908749,0.037433325,0.049079338,0.027611399,0.033438223,0.028793095,0.04036512,0.033424004,29.44,23.02,,21.53,23.56,21.2,22.82,23.58,,38.37,17.37,26.75,22.6,22.56,19.57,,,-0.003479,0.014124,0.010296,0.012706,0.002294,0.004226,-0.000976,-0.00677,-0.004312,-0.01181,0.006893,0.005607,0.009885,-0.002759,0.019019,,
31/1/05,-0.011956793,0.018744149,0.044500234,-0.026816858,-0.018339913,0.023876562,-0.022552826,-0.012743164,-0.013490398,-0.013926665,0.0512015,-0.026744646,0.010577266,-0.024678211,-0.002997192,-0.0896352,0.026682881,27.89,23.03,,17.1,20.62,20.11,21.23,23.22,,37.36,15.15,22.93,21.32,20.7,19.51,,,-0.005813,0.010992,0.006611,0.00876,0.000288,0.001606,-0.003106,-0.009157,-0.00653,-0.014124,0.002986,0.003891,0.007134,-0.004692,0.016528,,
28/2/05,0.034454992,0.032700943,-0.009503802,0.161183679,0.071429839,0.030537181,0.031678188,0.03206985,0.025927685,0.028398341,0.07211303,0.033667559,0.026613319,0.020823899,0.050875772,0.026387674,0.017990803,28.79,23.87,,19.95,22.35,20.75,21.77,23.9,,38.54,16.17,23.71,21.95,21.07,20.42,,,-0.00882,0.009375,0.00472,0.001749,-0.004301,-0.001769,-0.006249,-0.012324,-0.009905,-0.017272,-0.001819,7.5E-05,0.00397,-0.007749,0.015614,,
31/3/05,-0.029941118,-0.012533573,-0.005791327,-0.089754569,-0.052860974,-0.004452692,-0.019080259,-0.022684281,-0.031972268,0.005518943,-0.0491681,-0.047191906,-0.007902918,-0.017867307,-0.054715202,-0.021535553,-0.0291248,28.22,23.31,,18.6,21.3,20.54,21.44,23.56,,37.91,15.37,22.6,21.47,20.55,19.26,,,-0.00746,0.011132,0.006691,0.001689,-0.003921,-0.001646,-0.005695,-0.011962,-0.009433,-0.015869,-0.00067,0.00125,0.004687,-0.007418,0.02001,,
29/4/05,-0.021006586,-0.025361774,-0.061159264,-0.042494147,0.003458822,-0.016809713,-0.021310221,-0.039881185,-0.057771021,-0.045411527,-0.068183133,-0.020936609,-0.021263709,-0.019144877,-0.012898087,0.049013467,-0.001385106,24.01,22.61,,16.82,21.23,19.96,20.74,22.74,,27.92,14.33,22.2,20.94,20.22,18.91,,,-0.00783,0.011106,0.008336,0.009261,-0.003126,-0.000665,-0.007416,-0.011994,-0.009579,-0.016537,-2.2E-05,0.000634,0.004464,-0.008196,0.019401,,
31/5/05,0.001806687,0.030066242,0.031093141,0.071538207,0.007640986,0.050175734,0.018385675,0.031491641,0.089680907,0.017595985,0.059083335,0.042854653,0.037295544,0.031320906,0.007114612,0.030131759,0.002823583,24.44,23.01,,17,21.27,20.62,21.26,23.65,,28.5,15.17,23.65,21.29,20.71,18.76,,,-0.008531,0.010102,0.007041,0.01282,-5.5E-05,-0.000838,-0.008034,-0.012881,-0.012809,-0.017262,-0.002185,-0.001095,0.00306,-0.009085,0.020259,,
30/6/05,0.015831028,0.051857217,0.05635989,0.038164183,0.040137181,0.034764149,0.009083306,0.029275385,0.07688133,0.026793452,0.029670596,0.038946965,0.032446143,0.001420431,0.065384426,0.043749327,0.040952462,25.39,23.88,,17.43,22.17,21.25,21.67,24.37,,29.71,15.17,24.97,21.92,20.64,19.23,,,-0.010281,0.007489,0.004863,0.010545,-0.003487,-0.002842,-0.010056,-0.014372,-0.015684,-0.019364,-0.007037,0.000584,0.001191,-0.010643,0.015276,,
29/7/05,0.027057651,0.0261956,0.037282811,0.038258982,0.070026105,0.033429747,0.034578695,0.050579572,0.053721704,0.021450364,0.109386995,0.026266031,0.031176133,0.036511896,0.04002496,0.066453813,0.009833913,26.03,23.39,,18.42,23.89,22.12,22.39,25.71,,30.42,16.88,24.96,22.42,21.32,18.81,,,-0.013267,0.003718,0.001048,0.010213,-0.008814,-0.007379,-0.013611,-0.017758,-0.018941,-0.022384,-0.012309,0.001947,-0.004091,-0.014097,0.010682,,
31/8/05,0.032076364,0.024495815,0.043986331,0.10516986,0.005258481,0.003024886,0.008063481,0.010437063,0.018544968,0.058708497,-0.019450725,-0.035759286,0.008239183,-0.009165023,0.002207155,-0.041786626,0.015497899,26.54,23.83,,20.53,23.69,22.02,22.27,25.6,,31.73,16.53,24.04,22.38,21.05,18.28,,,-0.01433,0.004641,-0.000546,0.004895,-0.008517,-0.007742,-0.014227,-0.01908,-0.020465,-0.024049,-0.013396,0.004788,-0.003987,-0.014543,0.020251,,
30/9/05,0.082440433,0.057139689,0.044484721,0.174009824,0.05513464,0.043893803,0.025971523,0.025375423,0.09047877,0.118277344,0.115732829,0.022148069,0.034023953,0.008066453,0.026303437,-0.001169186,0.042130747,28.62,25.37,,23.24,25.2,22.89,22.86,26.37,,35.02,18.19,24.89,23.03,21.11,19.31,,,-0.015724,0.00352,0.00505,0.000442,-0.007613,-0.009191,-0.015123,-0.019958,-0.021809,-0.02493,-0.016576,0.003878,-0.005251,-0.015071,0.018491,,
31/10/05,-0.033978937,-0.042177219,-0.037256677,-0.061803645,-0.103730328,-0.023515328,-0.024375481,-0.03383802,-0.081923439,0.014494314,-0.062545435,-0.060736722,-0.031604292,-0.016806726,-0.041950923,-0.025562811,-0.052317847,27.99,23.57,,21.84,22.62,22.23,22.25,25.44,,35.36,17.01,23.5,22.2,20.61,18.46,,,-0.018752,0.00187,0.00337,-0.006348,-0.007966,-0.011926,-0.018027,-0.022948,-0.02389,-0.028512,-0.018764,0.002833,-0.007602,-0.018042,0.017751,,
30/11/05,0.048875559,0.048220041,0.029335148,0.085235643,0.068435837,0.033876135,0.033396893,0.040016506,0.111559391,0.069259987,0.105274163,0.084743287,0.027269654,0.03712164,0.001832599,0.036829504,0.006887518,29.67,24.67,,23.2,24.26,22.97,23.16,26.6,,37.81,18.38,25.99,22.96,21.45,17.86,,,-0.020314,0.000163,0.001236,-0.007963,-0.012196,-0.01277,-0.019024,-0.024055,-0.026004,-0.029757,-0.021569,-0.001086,-0.007887,-0.02141,0.018901,,
30/12/05,0.069469926,0.03234477,0.014212616,-0.011205106,0.031230959,0.035013983,0.02217806,0.040347568,0.072128436,0.068665142,0.084147576,0.048927726,0.036314902,0.000300361,0.024695345,-0.008259888,0.021376602,30.41,25.33,,23.99,24.35,21.65,22.81,27.07,,39.97,19.01,24.96,23.48,21.23,18.32,,,-0.022653,-0.001747,0.000971,-0.012491,-0.014644,-0.014673,-0.020738,-0.024342,-0.027572,-0.031712,-0.023722,-0.004348,-0.01027,-0.022741,0.01636,,
31/1/06,0.056367091,0.038035841,0.037024642,0.222289625,0.132293481,0.035587114,0.043861266,0.072997566,0.053131078,0.040975947,0.030293175,0.003619349,0.023205157,0.026139725,-0.02618383,0.068166,0.05711199,31.51,26.12,,23.11,23.88,21.59,22.39,28.47,,41.49,18.46,25.77,22.3,20.31,17.72,,,-0.027153,-0.007063,-0.004425,-0.016495,-0.021745,-0.019317,-0.02507,-0.029046,-0.03238,-0.035931,-0.02809,-0.008328,-0.014791,-0.026911,0.014015,,
28/2/06,-0.00667089,0.007542039,0.022144618,0.019597613,0.031233307,0.022549809,-0.000993582,-0.007899175,0.03027958,-0.019187482,-0.026211021,0.009026808,0.00830578,0.002699865,0.009851752,0.013745783,0.014321469,30.81,25.88,,22.71,23.68,22.01,22.38,28.49,,40.72,18.01,25.42,22.39,20.28,17.54,,,-0.028513,-0.006843,-0.006199,-0.017424,-0.024016,-0.021361,-0.02641,-0.030231,-0.034217,-0.037266,-0.029337,-0.010223,-0.015679,-0.028163,0.016368,,
31/3/06,0.02150548,0.047315436,0.063670429,-0.048802959,0.031413294,0.024110244,0.022296213,0.046034607,0.099351389,0.044447135,-0.003546545,0.001323552,0.037822111,0.012361193,0.08659684,0.044792609,-0.008430404,31.92,26.86,,21.98,24.23,22.48,22.84,29.81,,42.75,17.49,25.7,22.92,20.5,18.92,,,-0.027973,-0.00799,-0.009237,-0.017191,-0.024817,-0.021463,-0.026334,-0.029954,-0.035049,-0.035948,-0.028625,-0.010228,-0.015324,-0.02815,0.010306,,
28/4/06,0.045920904,0.025861997,0.010501879,0.091242302,0.050464781,0.011359225,0.030403759,0.026048998,0.04236523,-0.004229187,0.035924317,0.07849862,0.010839178,0.013335301,0.023924185,-0.040424055,0.042378915,31.85,27.73,,23.08,25.58,22.52,22.97,30.06,,40.01,18.16,27.81,23.05,20.72,19.27,,,-0.0297,-0.010328,-0.015253,-0.021102,-0.026325,-0.022245,-0.027578,-0.03139,-0.03728,-0.037479,-0.030802,-0.015069,-0.017075,-0.029907,0.007998,,
31/5/06,-0.06696835,-0.049349982,-0.040954666,-0.17720666,-0.052615581,-0.04428237,-0.033817805,-0.057380227,-0.122436052,-0.082888387,-0.077228905,-0.065163437,-0.048491503,-0.029202101,-0.072838056,-0.032387084,0.003636635,29.6,26.12,,21.16,23.56,21.36,21.99,28.24,,37.06,17.27,25.86,22.08,20.13,17.55,34.58,,-0.028997,-0.008737,-0.014342,-0.02167,-0.023112,-0.01955,-0.026569,-0.029986,-0.035212,-0.037351,-0.030192,-0.013647,-0.01527,-0.029825,0.01204,-0.000378,
30/6/06,-0.006559161,0.0237599,0.011268411,0.060224969,0.021706108,0.00887892,0.000156612,-0.015404507,0.014877577,0.008336815,-0.012638483,-0.006887737,0.021630991,0.001324953,-0.021834195,0.050692847,0.005337116,29.71,25.93,,21.54,24.27,21.49,22.18,27.2,,37.47,16.88,25.8,22.47,20.15,16.43,36.26,,-0.030787,-0.01052,-0.014622,-0.022435,-0.026813,-0.020798,-0.02802,-0.030472,-0.036241,-0.039062,-0.031546,-0.014218,-0.016773,-0.031133,0.013245,-0.002585,
31/7/06,-0.00124441,-0.018757346,-0.004636065,0.010480191,0.026713845,0.020146399,0.006420297,-0.028240844,0.012223496,-0.004508316,0.004588066,-0.031917874,0.013211246,0.006152722,-0.007096495,0.033163967,0.021950333,29.27,23.86,,21.89,25.13,21.75,22.21,26.28,,37.47,16.82,24.4,22.61,20.17,17.4,37.49,,-0.031506,-0.010617,-0.01511,-0.026426,-0.028281,-0.021899,-0.028872,-0.03072,-0.037152,-0.039948,-0.032628,-0.013406,-0.01833,-0.032053,0.012951,-0.004886,
31/8/06,0.022906059,0.036318649,0.037015347,-0.004978447,0.022278149,0.029531995,0.026200229,0.027793315,0.08949443,0.039506726,0.030537185,0.041386473,0.005412934,0.023515945,-0.010962136,0.037146082,0.030072894,30.33,24.45,,21.18,25.93,22.27,22.72,26.86,,39.17,17.62,25.4,22.68,20.6,17.21,38.67,,-0.031434,-0.010721,-0.014787,-0.023916,-0.028301,-0.022025,-0.028744,-0.030745,-0.037873,-0.039906,-0.033206,-0.011874,-0.017362,-0.031799,0.00943,-0.006437,
29/9/06,-0.000822644,0.011794947,0.01898898,-0.018881235,0.038542658,0.020523334,0.012225041,0.003725714,0.062519892,-0.0091888,0.014713786,0.046192936,0.013115836,0.02541987,0.039197754,0.018285877,0.009951278,30.35,24.32,,21.16,26.05,22.65,22.98,26.91,,38.69,18.02,27.05,22.8,20.91,17.67,39.27,,-0.029298,-0.008978,-0.014643,-0.022178,-0.027146,-0.020959,-0.027284,-0.029131,-0.037126,-0.037196,-0.032029,-0.011829,-0.015973,-0.030507,0.011387,-0.006056,
31/10/06,0.029273918,0.043416304,0.067129237,0.084061729,0.065343804,0.035288103,0.036247231,0.043057401,0.044612037,0.009497776,-0.008763505,0.013292084,0.027848437,0.032062317,0.050812864,0.060756045,0.034417341,30.71,24.72,,22.66,28.03,23.28,23.66,27.85,,39.21,17.71,27.38,23.3,21.62,18.55,41.71,,-0.031416,-0.011851,-0.010839,-0.024581,-0.030384,-0.023672,-0.029821,-0.031703,-0.039447,-0.039412,-0.033891,-0.014369,-0.01881,-0.032963,0.006541,-0.010453,
30/11/06,0.031740039,0.022442374,0.038789493,0.056999649,0.103379043,-0.001880864,0.0247355,0.034406485,0.048961505,-0.006007397,0.04062447,0.073332011,-0.006721545,0.018838867,0.023781393,0.045873209,0.059970724,31.15,25.03,,24.18,30.49,23.41,23.9,28.33,,39.16,18.58,30.13,23.31,21.91,18.9,43.51,,-0.031316,-0.012316,-0.011051,-0.021099,-0.033001,-0.022887,-0.029182,-0.031155,-0.039173,-0.03881,-0.034124,-0.016453,-0.017639,-0.032428,0.00559,-0.010945,
29/12/06,0.032473084,0.034617342,0.040377568,0.078339727,0.13594083,0.037976182,0.020401889,0.017015125,0.02012186,0.054447443,0.014130418,0.019417622,0.030126804,0.013844548,0.050345553,-0.015761493,0.02316775,32.59,25.66,,24.27,33.12,24.17,24.34,28.41,,41.86,18.03,30.62,23.86,22.02,19.88,42.96,,-0.031413,-0.013176,-0.009131,-0.022647,-0.033342,-0.023854,-0.029414,-0.030797,-0.038917,-0.039199,-0.029933,-0.016759,-0.018362,-0.032342,0.003185,-0.008536,
31/1/07,0.000986376,0.019651488,0.018548454,0.010280757,-0.039189761,0.021064291,0.011930998,0.018094119,0.022981778,0.02343183,-0.041013724,-0.017369351,-0.001690936,0.015008305,0.024948564,0.080834489,0.006582504,31.29,25.44,,20.15,31.12,22.21,22.98,27.84,,42.47,14.19,26.07,21.54,20.87,20.48,45.91,24.98,-0.03263,-0.01477,-0.010801,-0.024317,-0.033895,-0.025057,-0.030589,-0.03225,-0.039937,-0.040414,-0.030065,-0.017142,-0.019279,-0.033393,0.000903,-0.012726,-0.020572
28/2/07,0.026515878,0.020357543,0.013000992,-0.028488387,-0.017248434,-0.019811286,-0.004744616,0.007928466,-0.08773213,0.018768908,0.042000197,0.01818589,-0.002560392,-0.019748452,-0.036629104,-0.022617593,0.014307125,31.89,25.97,,19.4,30.43,21.87,22.63,27.82,,43.42,14.58,26.68,21.44,20.32,19.58,44.36,25.09,-0.03306,-0.01488,-0.010398,-0.024134,-0.033805,-0.024802,-0.030387,-0.032201,-0.039188,-0.040816,-0.031648,-0.018249,-0.019131,-0.033052,-0.002191,-0.012688,-0.020804
30/3/07,0.007586158,0.030497225,0.042412255,0.077590804,0.038100824,0.029009355,0.01865067,0.025219476,0.01249338,-0.015767225,0.025076128,-0.017961963,0.031758105,0.011107645,0.014751029,-0.024138642,0.043255789,30.11,26.9,,20.34,31.52,22.46,23,28.24,,42.75,14.96,26.37,22.01,20.79,19.64,42.87,25.88,-0.031038,-0.014307,-0.008697,-0.024976,-0.033458,-0.024092,-0.029096,-0.031447,-0.037507,-0.038384,-0.030193,-0.017409,-0.018066,-0.031979,-0.0012,-0.010364,-0.019583
30/4/07,0.011477745,0.02841499,0.049440174,0.059593077,0.037816282,0.03913499,0.043724915,0.032326443,0.060608109,-0.007935576,0.047477489,0.004465169,0.023941752,0.043346731,0.02231063,-0.000209956,0.04251891,30.74,27.66,,21.33,32.48,23.24,23.73,28.9,,38.19,15.66,26.63,22.06,21.63,19.73,42.88,26.29,-0.029143,-0.013411,-0.008489,-0.025711,-0.032062,-0.02215,-0.027415,-0.029428,-0.036339,-0.036434,-0.029249,-0.01568,-0.016592,-0.030639,-0.000237,-0.008859,-0.0181
31/5/07,0.029023567,0.021729368,0.052961686,0.110226969,0.070341322,0.03423429,0.028567535,0.025567722,0.052841523,0.035140052,0.076580458,0.030144012,0.027863442,0.0342903,0.037554199,0.000543501,0.0310232,31.7,28.17,,22.61,35.21,23.63,24.36,29.7,,39.36,16.66,27.51,22.24,22.31,20.48,42.63,27.02,-0.028626,-0.012776,-0.009777,-0.025497,-0.031596,-0.020181,-0.026369,-0.027346,-0.036732,-0.035763,-0.029571,-0.015711,-0.015909,-0.029887,-0.002254,-0.007517,-0.017163
29/6/07,0.019513601,0.00256031,0.000870082,0.041719177,0.110210727,-0.004524737,-0.007318483,-0.007324536,0.010838074,0.011165078,0.025406406,0.09109526,-0.001298876,-0.016762458,-0.011187956,-0.095112949,-0.013179939,32.02,27.23,,23.55,39.4,23.22,24.28,28.67,,40.1,17.78,30.53,22.04,22.38,20.35,38.36,25.92,-0.029162,-0.013496,-0.009058,-0.026239,-0.033532,-0.020236,-0.026603,-0.026364,-0.037411,-0.036591,-0.030357,-0.018878,-0.016155,-0.030183,-0.001436,-0.002463,-0.016571
31/7/07,0.021123875,-0.023611537,-0.010507384,0.041481392,0.09945266,-0.034152177,-0.02223456,-0.033739329,0.051982224,-0.038579503,0.098788717,0.03333819,-0.038091686,-0.031492982,-0.004334471,-0.081244142,-0.011794252,31.77,24.92,,23.99,42.71,22.55,23.43,27.22,,38.65,19.89,30.29,21.25,21.42,19.28,35.35,25.2,-0.030486,-0.014067,-0.01008,-0.028078,-0.0357,-0.020556,-0.027207,-0.026473,-0.039272,-0.037522,-0.033737,-0.017552,-0.016241,-0.030769,-0.00262,0.000366,-0.017371
31/8/07,-0.021905475,0.037713633,-0.038528405,-0.036269159,0.066426006,-0.007754453,-0.00023621,-0.028660962,-0.019776697,-0.056643741,-0.025062708,-0.020876269,-0.000973819,0.014876649,-0.031204196,0.063675476,0.003229027,31.25,25.47,,24.3,45.76,22.23,23.42,26.55,,36.8,19.82,30,20.94,21.7,18.27,37.64,25.43,-0.021313,-0.005794,0.002435,-0.015407,-0.028193,-0.011606,-0.01854,-0.017719,-0.030702,-0.028478,-0.02519,-0.005547,-0.006808,-0.022318,0.009876,0.004345,-0.009249
28/9/07,0.074570958,0.056660572,0.046667276,0.183035274,0.178276672,0.005747791,0.046841671,0.020998278,0.129997515,0.015595969,0.046967669,0.047425535,0.025473403,0.03670649,0.06006372,0.043087661,0.056246474,32.81,27.42,,27.48,55.76,22.75,24.37,26.11,,37.67,21.06,32.61,21.33,22.71,18.41,39.26,26.1,-0.018044,-0.003364,0.002087,-0.014701,-0.026154,-0.008777,-0.015755,-0.01466,-0.028839,-0.024546,-0.022702,0.001594,-0.00431,-0.019776,0.012892,0.006088,-0.006604
31/10/07,0.048380865,0.02674915,0.05287677,0.146946583,0.151230998,0.028825688,0.030414197,0.047923556,0.143765901,-0.001529222,0.052625859,0.045552915,0.039024634,0.015781236,-0.031081831,0.011150869,0.061014446,33.57,27.91,,30.17,65,23.23,24.65,26.48,,37.21,22.02,32.26,22.21,22.75,17.76,38.98,27.43,-0.019799,-0.005862,-0.007789,-0.017462,-0.028942,-0.010864,-0.017215,-0.015442,-0.031344,-0.025641,-0.024557,-0.002821,-0.006703,-0.021178,0.013462,0.005653,-0.008935
30/11/07,-0.054705017,-0.028225611,-0.038406672,-0.049829344,-0.140797701,-0.045352347,-0.040664433,-0.078517987,-0.012544306,-0.057199845,-0.077699708,-0.123269275,-0.045013869,-0.04189644,-0.015023143,-0.095055359,-0.022293552,31.56,26.64,,29.43,55.96,22.45,23.51,24.44,,35.1,20.76,27.98,21.2,21.65,17.36,35.33,27.09,-0.010844,0.003962,0.000493,-0.012461,-0.019084,-0.001859,-0.008262,-0.005905,-0.023653,-0.017187,-0.015787,0.009597,0.00277,-0.012382,0.021768,0.017288,-0.000743
31/12/07,-0.023811607,-0.028645648,-0.023676349,0.028937865,-0.043900447,-0.015181246,-0.012680644,-0.018025511,0.067435398,-0.033191497,0.014594523,-0.008046191,0.005083901,-0.007000214,-0.005989404,-0.051507761,-0.002905362,31.13,27.02,,30.05,55.48,22.23,23.21,23.46,,34.04,20.45,28.48,20.98,21.3,17.02,32.67,26.85,-0.011559,0.003739,0.001604,-0.013442,-0.020239,-0.002505,-0.009173,-0.008949,-0.025477,-0.017604,-0.015522,0.009085,0.001619,-0.013035,0.022473,0.021462,-0.000987
31/1/08,-0.094643756,-0.112692235,-0.15502047,-0.086185461,-0.24298075,-0.122530414,-0.079231396,-0.082474414,-0.155807366,-0.096243366,-0.14518199,-0.119506067,-0.092228441,-0.061857181,-0.093967189,-0.010323576,-0.082899896,26.05,23.89,,24,34.88,17.75,19.35,20.65,,30.58,16.03,20.4,14.22,18.96,15.53,30.7,22.85,0.00408,0.021087,0.020366,0.002335,-0.003944,0.014438,0.005936,0.00645,-0.011374,-0.003122,1.4E-05,0.027247,0.017885,0.001209,0.040835,0.035334,0.015185
29/2/08,0.029472652,-0.012664423,0.038243773,0.114015508,0.100409472,-0.008256602,-0.005237688,0.008320977,-0.008203037,-0.014258383,0.041151242,0.09878254,0.003556813,-0.033029321,-0.039715431,-0.0362381,0.015765754,26.17,23.41,,25.71,38.17,17.66,18.98,20.39,,30.17,16.72,22.31,14.24,18.26,14.81,29.5,22.67,0.005136,0.023682,0.020231,0.002902,-0.004298,0.015792,0.007666,0.007955,-0.010438,-0.00183,0.000135,0.023837,0.019598,0.003236,0.044103,0.038678,0.016666
31/3/08,-0.051238857,-0.029894901,-0.047015107,-0.079339706,-0.129551672,-0.037187485,-0.00905198,-0.009555987,-0.132943201,-0.085309278,0.009638519,0.006763493,-0.020876135,-0.004332612,-0.034518857,0.060462402,-0.020285322,24.55,22.9,,24.74,33.03,17.36,18.61,19.83,,27.22,17.1,22.48,13.89,18.57,13.97,31.26,22.08,0.012521,0.030869,0.026432,0.008857,0.002732,0.022305,0.014413,0.013367,-0.004331,0.006216,0.004812,0.028912,0.026551,0.008826,0.055368,0.041062,0.021821
30/4/08,0.074761669,0.049523516,0.035000798,0.142976806,0.146544874,0.063067152,0.051978431,0.040031306,0.114858116,0.118756634,0.081561098,0.043433322,0.066233567,0.0475594,0.031746401,0.056927793,0.039703883,25.22,24.17,,27.46,38.25,18.19,19.69,20.15,,26.81,18.23,23.25,14.78,19.41,14.38,32.97,22.83,0.009946,0.028112,0.024467,0.008456,0.000297,0.020978,0.012118,0.011827,-0.005854,0.003288,0.002788,0.026508,0.024059,0.007125,0.052653,0.036787,0.020256
30/5/08,0.002322864,0.014664941,0.03864105,0.108820713,-0.049630501,0.008977593,0.016433385,0.035934855,-0.059909398,0.034774393,0.008381848,-0.034185319,-0.003649805,0.01286928,0.006554065,0.00765992,0.023771169,25.78,24.42,,29.52,37.44,17.86,19.83,20.81,,27.81,18.57,23.11,14.52,19.39,14.35,32.99,23.43,0.00522,0.023077,0.017771,0.001756,-0.00133,0.017504,0.007567,0.004957,-0.010375,-0.002315,-0.002359,0.022399,0.020505,0.00196,0.047043,0.03161,0.015977
30/6/08,-0.090713725,-0.069857266,-0.119987576,-0.082645331,-0.130073516,-0.104942622,-0.082683584,-0.083738131,-0.204398853,-0.066392226,-0.114432709,-0.121502954,-0.071644613,-0.088079296,-0.157543673,-0.115021176,-0.068398326,23.65,22.81,,26.31,31.9,16.32,18.28,19.18,,26.11,16.45,20.35,13.81,17.92,12.18,29.27,21.85,0.008564,0.027425,0.026041,0.005215,0.005515,0.022369,0.01085,0.008612,-0.006849,0.000202,0.000936,0.029798,0.025354,0.005502,0.061194,0.039152,0.021267
31/7/08,-0.030412357,-0.052614503,-0.056334904,-0.109632442,0.023325889,-0.017999349,-0.024482245,-0.01792648,0.054495547,-0.015241707,-0.050095494,-0.054087199,-0.037253626,-0.008441758,0.05349086,0.034100372,-0.040226317,22.56,19.93,,23.06,31.84,15.85,17.81,19.04,,25.53,15.75,18.93,13.19,17.66,12.43,30.31,20.49,0.010467,0.030515,0.029501,0.008501,0.005735,0.024081,0.012161,0.009084,-0.006092,0.001203,0.002538,0.042122,0.027748,0.006301,0.057817,0.038163,0.023173
29/8/08,-0.051700091,0.049460569,0.020292134,-0.104009048,-0.085005524,0.018257467,-0.013596821,-0.000373681,0.019736159,-0.036532277,-0.075350087,0.019687798,0.049857088,0.014363361,-0.018326612,0.021918925,-0.039335328,21.65,20.51,,21.63,28.81,15.92,17.92,19.06,,24.83,14.54,18.25,13.17,17.96,12.2,30.88,20.28,0.010331,0.028673,0.027055,0.008974,0.007169,0.022045,0.010884,0.007633,-0.005739,0.001381,0.003527,0.04017,0.024441,0.005462,0.058685,0.03679,0.02276
